,ITEM_NM,RATE,CONTENT,TAG,WRITE_DT
107,,5,먹어보세요. 맛나요~~~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240704
108,,5,잘쓰고 있어요잘쓰고 있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240702
109,,5,언제나 맛있게 잘 먹고있습니다~~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240702
110,,5,배송도 빠르고 맛있어요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240702
111,,5,맛있어요~~~~~~~,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240702
112,,5,미니만두 소문대로 맛있네요 생각보다 크기가 작아서 더 주문할걸 아쉽네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240702
113,,5,만두가 속도 알차고 꽉차게 들어있어서 맛있어요 만두피도 야들야들해서 먹기 좋아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240702
114,,5,주기적으로 주문하는 제품입니다 맛있어요,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240701
115,,5,여름이라 이젠 겨울에 시켜애할 거 같아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240701
116,,5,세번째 시켜 먹었는데 너무 맛있고 담백해요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240629
117,,5,"김치 만두도 맛있어요. 딸이 매운 것은 잘 못 먹는 편인데 이 만두는 잘 먹네요. 자주 세일 해 주시면, 자주 자주 사 먹을 것 같아용.. ㅎㅎㅎ","유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240629
118,,5,만두피도 얇고 육즙이 살아있어요!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240629
119,,5,씹는 식감도 좋고 맛있습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240629
120,,5,매번 여기서 주문해여,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240629
121,,5,만두가 촉촉하고 맛있어요,"유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240628
122,,3,김치만두가 칼칼한 맛이 덜하네요 포장도.. 딱딱하게 얼어있지 않고 물렁물렁하게 녹아욌어요.. 더운여름날 스티에 아이스팩 하나담겨왔네요ㅠㅠ,"맛 만족도평범해요,유통기한임박상품이에요,포장별로예요,",20240627
123,,4,전보다 매콤함이좀 없는듯해요,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240627
124,,5,맛있는~냉동실에 항상있는 만두입니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240626
125,,4,맛은 있지만 배송에 더 신경써주셔야 할 것 같아요,"유통기한아주 넉넉해요,포장별로예요,맛 만족도맛있어요,",20240626
126,,5,전에 주문해서 먹었었는데 가격할인 해서 샀어요 맛있는데 만두는 작아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240626
127,,5,포장도 꼼꼼하고. 배송도 빠르고. 늘 맛있게 먹는 만두 입니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240626
128,,5,지금 조리중입니다 원래는 고기를 두개 시킨다고 주문했는데 제가 잘못 주문했나봐요 다음엔 꼭 고기만두 주문해야겠어요!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240626
129,,5,맛있게 잘 먹고 있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240625
130,,5,너무 맛있습니다. 많이파세요~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240624
131,,4,생각보다 사이즈가 작아서 순삭^^;;,"맛 만족도평범해요,유통기한아주 넉넉해요,포장꼼꼼해요,",20240618
132,,5,아주맛있슴다!!!!ㅎㅎ,"맛 만족도평범해요,유통기한아주 넉넉해요,포장꼼꼼해요,",20240618
133,,5,"만두 맛 자체는 무척 맛있게 잘 먹었습니다. 과하지 않으면서 충실한 만두 속이 아주 좋았습니다. 아쉬웠던 점은 배송이었는데, 너무 늦어서 안에 있는 아이스팩이 다 녹았던 것은 물론 만두도 해동이 되어서 말랑말랑하더라구요. 여름이라 그 점이 조금 아쉬웠습니다.","유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240617
134,,5,배옹이 3일이나 걸려 다녹아 오ᆢㅆ어요. 바로 냉동시키고 한봉지 쪄서 먹었는데 남편은 아주 맛있다네요.,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240617
135,,5,아직 먹어보지는 못했지만 맛있으리라 믿습니다. 감사합니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
136,,4,아들은 김치보다 고기만두를 좋아하네요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
137,,3,만두 자체에는 큰 불만은 없슙니다. 맛은 개취니까요. 그런데 포장이 중간에 터진 걸 테이프로 막은 채로 왔고 그래서인지 만두는 완전 해동된 상태로 왔습니다. 그날 바로 먹은 건 괜찮지만 다 먹을 수 없어 냉동실에 들어간 게 오히려 좀 불안합니다. . . 냉동제품은 해동 후 다시 냉도하지 말라고 해서요. . . 여름 식품배송의 경우 좀 더 신경쓰셔야할 듯 합니다. . .,"맛 만족도평범해요,유통기한꽤 남았어요,포장별로예요,",20240615
138,,4,두번째 주문인데 맛있어요 ^^제가 소식하는데 이 만두는 한번에 10개넘개 먹어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240615
139,,5,세일해서 재구매했어요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240615
140,,5,맛있게 잘 먹었습니다,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240615
141,,5,재구매 맛있어요 잘 먹고 있어요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240615
142,,2,상품평이 좋길래 구매 해보았지요 제 입이 별로일지도 몰라요 저는 그냥 비비고가 더 맛있어요 먹자마자 기름저요 찜기에도 기름둥둥 육즙일지도... 근데저는 너무 느끼했어요 김치만두 마저도 식당이라면 단무지 없이 먹을수 없어요😭,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240614
143,,5,맛있어요!!맛있어요ㅣ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
144,,5,군만두로 먹으면 정말 쵝옵니다.,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240614
145,,5,세일할 때면 언제나 쟁여둡니다 최고입니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
146,,5,"쟁여두고 먹는 비상식량. 전골, 만둣국 맛있어요.","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
147,,5,"인생식탁 라방에서 종종 보고 고민만 하다가 이번에 시켜봤는데, 크기는 작은 편이나 맛있습니다.","유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240614
148,,5,남편은 고기파 저는 김치파 사이좋게 2개씩 주문했어요. 구워 먹고 쪄 먹고 만두국도 해먹고 ~ 벌써 침 고이네요^^,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240612
149,,4,맛은 있는데 아쉬운 상품,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240612
150,,5,"맛별로 구매했어요. 김치,고기 다 맛있어요","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240612
151,,5,배송빨라요 만두 맛있어요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240612
152,,4,고기만두 김치만두 둘다 맛있네요 육즙이 살아있어요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240612
153,,5,늦게배송와서인지 다녹아서 아이스가다녹아서물이흥건해서왔어요 바로구워먹었는데 괜찮아요~맛있네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240611
154,,5,인터넷에서 평이 좋아 구매해봤습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240611
155,,5,빠른 배송이 마음에 듭니다.👍🏿,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240611
156,,5,원래 김치만두는 잘 안 먹는데 여기건 부담없어 좋네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240609
157,,5,맛있어요 구워먹어도 맛있어요 양이 좀 작기는 하지만,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240607
158,,5,오래만에 시키네요 여전히 맛있네요 인천에도 이런 만두가 있어요 그집도 유명합니다 그것보다 더 깔끔하네요 기름은 여전하네요 잘 먹었습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240606
