,ITEM_NM,RATE,CONTENT,TAG,WRITE_DT
472,선택: 살코기+순대,5,맛있어서 또 주문했어요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240625
473,선택: 살코기+순대,5,잘 받았습니다 ~~~~,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240625
474,선택: 살코기+순대,5,잡내도 하나도 안나고 너무너무 맛있었습니다 부모님도 다 괜찮다 세일할때 한번 더 주문해라 하시더라구요! 잘먹었습니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240625
475,선택: 기본(머리고기+내장+순대),5,포장도 깔끔하고 너무 좋네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240625
476,선택: 살코기+순대,5,포장도 각각 개별 보장 깔끔하게 잘 되있어 너무 좋네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240625
477,선택: 살코기+순대,5,국물이 찐하고 맛있습니다. 양도 넉넉하고 많아요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240625
478,선택: 순대만,5,국물이 찐하고 맛있습니다. 양도 넉넉하고 많아요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240625
479,선택: 기본(머리고기+내장+순대),5,국물이 찐하고 맛있습니다. 양도 많고 넉넉해요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240625
480,선택: 살코기+순대,5,맵짠맵짠해서 너무 좋아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240625
481,선택: 기본(머리고기+내장+순대),5,맛은 좋아요 다만 배송이 조금 오래걸리는.. 아이가 좋아해 재구매 의사 있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240624
482,선택: 기본(머리고기+내장+순대),5,맛이 좋네요 집에서 해먹어도 가게에서 사서 먹는 것과 비슷해요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240624
483,선택: 기본(머리고기+내장+순대),5,배송이 늦어지만 맛과양 모두 만족해요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240624
484,선택: 기본(머리고기+내장+순대),5,근처 국밥집이 더맛있을까봐 걱정햌ㅅ는데 맛있어요 ㅎ ㅎㅎ 순대 꿀맛,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240624
485,선택: 기본(머리고기+내장+순대),5,두번째 구매인데 넘 맛있게 잘먹었어요.자꾸 생각나는 맛!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240624
486,선택: 기본(머리고기+내장+순대),5,감사합니다 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240624
487,선택: 기본(머리고기+내장+순대),4,기대없었는데 의외로 맛있게 잘 먹었어요~저희에겐 좀 매웠지만 못 먹을정돈 아니구요^^특히나 포장이 마음에 드네요!!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240623
488,선택: 기본(머리고기+내장+순대),5,순대국밥 맛집을 찾기가 너무 힘들었는데 이제야 찾았네요... 건더기가 너무 실해서 두 끼로 나눠 먹었어요 행사 전 가격이 비싸다고 생각했는데 건더기 보니까 전혀...!! 진짜 맛있습니다 자주 구매할게요~!,"유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240623
489,선택: 기본(머리고기+내장+순대),5,양도 많고 너무 맛있고 괜찮습니다. 추천 드립니다. 이 스파쿵빵,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240623
490,선택: 기본(머리고기+내장+순대),5,맛있어요 다음에 또 이용할께요 감사합니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240623
491,선택: 기본(머리고기+내장+순대),5,재주문 하러 올거예요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240623
492,선택: 살코기+순대,5,집에도 보내줬는데 맛있다고 재주문 해달라했어요!!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240623
493,선택: 살코기+순대,5,맛있어요 재구매인데 할인행사까지해서 너무 좋았어요 아쉬운건 배송이 늦다는거.... 하지만 기다린만큼 맛있어서 좋아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240623
494,선택: 기본(머리고기+내장+순대),4,부모님께 편하게 드시라고 보내드렸어요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240623
495,선택: 기본(머리고기+내장+순대),5,맛있어요 맵긴 합니다 ㅎㅎ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240623
496,선택: 기본(머리고기+내장+순대),5,세번째 주문입니다. 이번엔 육수 포장이 터진게 있어서 조금 샜네요..ㅜㅜ 그래도 역시 맛은 최고 입니다!!,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240623
497,선택: 기본(머리고기+내장+순대),5,잘 먹고 있습니다 맛나요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240622
498,선택: 기본(머리고기+내장+순대),5,매번 잘 사용 중입니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240622
499,선택: 기본(머리고기+내장+순대),5,진짜 기다림의 보람을 넘어서는 맛이였습니다. 맛있게 잘 먹었습니다. 또 주문할게요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240622
500,선택: 기본(머리고기+내장+순대),5,잘받았어요 오늘 먹어보고 나중에 또 후기 남길게요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240622
501,선택: 기본(머리고기+내장+순대),5,맛있게 잘먹었습니다,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240622
502,선택: 살코기+순대,5,맛있게 잘 먹었습니다,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240622
503,선택: 기본(머리고기+내장+순대),4,배송은 엄청 걸렸는데 순대가 야채듬뿍에 새우젓. 들깨가루까지 포장되어있어 좋아여.,"유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240622
504,선택: 살코기+순대,5,재구매도 만족합니다. 꾸준히 사먹을거 같네요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240622
505,선택: 살코기+순대,5,맛은 진짜 맛있습니다 양은 일반국밥 곱빼기정도 양인데 가격이 비싸서 또 사먹을지 고민이 좀 되네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240622
506,선택: 기본(머리고기+내장+순대),5,"냄새없고 깔끔하고 맛있어요. 고추다대기, 새우젓 마저 신선하고 맛있네요. 좋은 재료를 사용하시는 것 같아요. 강추합니다","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240621
507,선택: 순대만,5,너무 맛나요 매운거좋아하심 당장시키세요 ㅎㅎ,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240621
508,선택: 기본(머리고기+내장+순대),5,넘넘 맛나요 저 진짜 단골할래요 특이한 매움 최애등극이에요!!!!!!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240621
509,선택: 기본(머리고기+내장+순대),5,재재구매중 맛있게 잘 먹고있습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240621
510,선택: 기본(머리고기+내장+순대),5,하나 하나 포장이 마음에 들어요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240621
511,선택: 살코기+순대,5,먹을때마다 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240621
512,선택: 기본(머리고기+내장+순대),5,얼큰하고 순대도 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240621
513,선택: 기본(머리고기+내장+순대),5,순대국이아주맛있네요포장또한꼼꼼합니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240621
514,선택: 기본(머리고기+내장+순대),5,아들 최애 순대국 지난번 보다 배송이 빨라져서 좋아요.,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240621
515,선택: 기본(머리고기+내장+순대),5,먹어보고 맛있어서 3번째 재구매합니다!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240621
516,선택: 기본(머리고기+내장+순대),5,맛있어요. 양도 많고,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240621
517,선택: 기본(머리고기+내장+순대),5,다대기가 터졌지만 좋습니다,"유통기한아주 넉넉해요,포장적당해요,맛 만족도맛있어요,",20240620
518,선택: 기본(머리고기+내장+순대),5,구성도 알차고 간편한 대비 맛있네용,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240620
519,선택: 기본(머리고기+내장+순대),5,맛있게 먹었어요 다음에 또 주문할게요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240620
520,선택: 순대만,5,항상 애용하는 얼키니 순대국이예요. 너무 맛있어요. 계속 재구매중입니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240620
521,선택: 기본(머리고기+내장+순대),5,마싯게묵엇습이다아아,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240620
522,선택: 기본(머리고기+내장+순대),5,배송이 늦어지기 했지만 더운날씨에도 안전하게 잘 받았습니다. 맛도 좋고 재구매하고 싶습니다,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240620
523,선택: 기본(머리고기+내장+순대),5,순대국밥충이라 순대국 맛집을 찾아다녔는데 집에서도 맛있는 순대국을 먹을수 있어서 좋아요 !!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240620
524,선택: 기본(머리고기+내장+순대),5,몇주기다리고 받은 순대국ㅜㅜㅜ진하고 맛잇어요!사먹는것같아용 양념장도마싯음,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240619
525,선택: 순대만,5,맛은있었어요.배송은 늦었지만ㅠㅡㅠ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240619
526,선택: 살코기+순대,5,너무맛있었습니다. 만족도 만점,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240619
527,선택: 기본(머리고기+내장+순대),5,맛있게 잘 먹었어요 집에서도 순댓국 이렇게 맛있게 먹을 수 있어서 좋아요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240619
528,선택: 기본(머리고기+내장+순대),5,아주 아주 개 맛있습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240619
529,선택: 순대만,5,양념 하나 터져서 오긴했는데 맛은 있었어요 다음에 또 라이브하면 사야지 하고 있네여,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240619
530,선택: 살코기+순대,5,그냥 진짜 정말 맛있습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240619
531,선택: 기본(머리고기+내장+순대),5,너무 맛있습니다 재구매 무조건 합니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240619
532,선택: 기본(머리고기+내장+순대),5,순대국 매니아 가장 건더기 많음 얼큰함 조절가능 무엇보다 애들이 다 먹어버려서 맛을 충분히 못 먹음 그래서 또 주문함 근데 또 지연 ㅠㅠ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240618
533,선택: 살코기+순대,5,순대국 매니아 가장 건더기 많음 얼큰함 조절가능 무엇보다 애들이 다 먹어버려서 맛을 충분히 못 먹음 그래서 또 주문함 근데 또 지연 ㅠㅠ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240618
534,선택: 기본(머리고기+내장+순대),5,이 조합이 의외로 넘 좋았어요 담엔 추가로 많이 시키고싶어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240618
535,선택: 살코기+순대,5,너무 맛있어요 ^^ 가끔 생각날때 꺼내먹기 좋아요 맛도 최고,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240618
536,선택: 순대만,5,이건 도무지 싫어할수 없는 맛 ㅎ 살코기 내장 순대가 의외로 깔끔하고 맛있네요 담엔 추가로 내장이랑 순대도 시켜야겠어요 많이 기달린 보담있었어요 ^^,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240618
537,선택: 기본(머리고기+내장+순대),5,4번째 재구매 넘 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240618
538,선택: 살코기+순대,5,식구들이 잘 먹어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240618
539,선택: 기본(머리고기+내장+순대),5,지난번에 주문하고 너무 괜찮아서 재주문했습니다,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240618
540,초특가★: 2. 얼큰순대국 : 순대만,5,아이들도 맛있게 잘 먹었어요~ 매운거 못먹는데 적당하니 맛있습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240618
541,선택: 기본(머리고기+내장+순대),5,역시 맛있어요 최곰,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240618
542,선택: 기본(머리고기+내장+순대),5,재구매 2회 했습니다. 이제 와이프 아이디로 재구매할듯...,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240617
543,선택: 기본(머리고기+내장+순대),5,항상 맛있어서 재구매합니다. 약간 고추가 맵긴합니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240617
544,선택: 기본(머리고기+내장+순대),5,맛있어요 맛있어요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240617
545,선택: 기본(머리고기+내장+순대),5,조아요 맛있아요 감사,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240617
546,선택: 살코기+순대,5,맛있게 잘 먹었습니다. 냄새도 안나고 얼큰하게 잘 먹었습니다.,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
547,선택: 순대만,5,또 구매하겠습니다. 맛있어요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
548,선택: 살코기+순대,5,지인 소개로 구매했습니다. 맛 있어요.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
549,선택: 기본(머리고기+내장+순대),5,맛있게 잘 먹었습니다 ^^,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
550,선택: 살코기+순대,5,너무 맛있게 먹었어요..재구매 할께요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
551,선택: 기본(머리고기+내장+순대),5,유튜브 보고 주문해봤는데 진짜 맛있네요 ㅎㅎ 가격은 좀 비싼 편이긴 하지만 그래도 가끔 할인 행사할 때 쟁여놓을만합니다 ㅎㅎㅎ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
552,선택: 순대만,5,남편이 엄청 맛있다고 맛집을 어떻게 찾았냐고ㅎㅎ 기회되면 직접가서 먹어보고싶네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
553,선택: 기본(머리고기+내장+순대),5,순대도 맛있고 고기도 야들야들해요 양도 푸짐해서 4인식구 3봉 먹고도 남았어요 양념에 있는 청양고추 다 넣었더니 맵찔이는 너무 매운데 맛있네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240616
554,선택: 기본(머리고기+내장+순대),5,비싸지만 좋습니다 예,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240615
555,선택: 기본(머리고기+내장+순대),4,맛있긴 하나 큰기대는 하지마세요.,"맛 만족도평범해요,유통기한꽤 남았어요,포장꼼꼼해요,",20240615
556,선택: 기본(머리고기+내장+순대),5,잘받았습니다 잘먹을께요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240615
557,초특가★: 3. 얼큰순대국 : 살코기+순대,5,배송 빠르네요~ 설명대로 주문내용과 동일하게 잘 왔고요 다음에 또 구입할게요~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240615
558,선택: 살코기+순대,5,맛있다 소개받고 주문했는데.. 정말 맛있네요.. 더 주문했어야하는데 아쉽네요.. 보름정도걸려서 배송받았는데 기다린 보람있네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
559,선택: 살코기+순대,5,감사합니다 잘받았습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
560,선택: 기본(머리고기+내장+순대),5,"배송은 오래 기다렸으나, 고기냄새도 안나고 맛있어요. 양도 엄청 많네요~ 재주문 할 예정입니다","유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240614
561,선택: 살코기+순대,5,맛있어서 재구매 했어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
562,선택: 기본(머리고기+내장+순대),5,맛있어서 재구매 했어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
563,선택: 기본(머리고기+내장+순대),5,양도 넉넉하고 얼큰하고 맛있네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
564,초특가★: 2. 얼큰순대국 : 순대만,5,맛있게 잘 먹었습니다^^,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
565,선택: 기본(머리고기+내장+순대),5,좋습니다. 매번 쟁여놓고 먹지는 않아도 가끔 생각날거같아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
566,선택: 살코기+순대,5,잡내 없고 딱 좋게 얼큰해요^^ 세 번째 구입입니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
567,선택: 기본(머리고기+내장+순대),5,뜨끈하고 든든하게 잘먹었습니다,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240614
568,선택: 살코기+순대,5,맛있어요 정말 맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240613
569,선택: 기본(머리고기+내장+순대),5,맛있어요정말맛있어요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240613
570,선택: 기본(머리고기+내장+순대),5,맛있어요~~맛있어요~~맛있어요~~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240613
571,선택: 살코기+순대,5,"순대도 맛있고, 국물도 맛있네요~ 맛있습니다","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240613
572,선택: 기본(머리고기+내장+순대),4,기대많이 안하고 먹으면 괜찮은 정도. 하지만 금액+배송기간을 생각하면 굳이..?,"맛 만족도평범해요,유통기한꽤 남았어요,포장꼼꼼해요,",20240613
573,선택: 기본(머리고기+내장+순대),5,생각보다 맛있어서 놀랐어요~! 얼큰해서 해장으로 먹기에도 좋습니다! 센스있데 조리법도 이렇게 보내주시더라고요~^^ 감사합니다.,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240612
574,선택: 살코기+순대,5,너무 맛있어요ㅜㅠ 계속 생각나는 맛이에요.. 현재 다이어트 중이라 시켜먹고 있지는 않지만 반드시 끝마녀 시켜서 먹을겁니다!!! 계속 판매해주세요...ㅎ,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240612
575,선택: 살코기+순대,5,냄새 하나 안나고 진짜 맛있음,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240612
576,선택: 기본(머리고기+내장+순대),5,기다린 시간만큼 맛이 훌륭하네요 간편한 조리 +신선한 재료 재구매 할게요~,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240612
577,선택: 살코기+순대,5,맛있어요 아주 찐이요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240611
578,선택: 기본(머리고기+내장+순대),5,상품잘받았습니다 아 진짜 맛있습니다 배송은 느립니다 오래 기다렸어요 왜 맛집인지 드셔보시면 아하 하실것 같습니다 또 주문하겠습니다 소문도 내고 선물도 하면 좋을것 같네요 인생식탁 감사합니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240611
579,선택: 살코기+순대,5,저번에먹어보고맛있다고두아들이시켜달라고해서먹네요맛나요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240611
580,선택: 기본(머리고기+내장+순대),5,두번째 구매입니다 얼큰하니 맛있네요. 할인하면 재구매 의향 있어요,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240611
581,선택: 기본(머리고기+내장+순대),5,진짜 칼칼하게 잘먹었습니다. 절로 술을 부르네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240611
582,선택: 기본(머리고기+내장+순대),5,맛있네요 얼큰하면서도 속도 안아프고 고기도 듬뿍 만족합니다. 갑자기 돈코츠 라면이 땡겨서 이 국밥에 사리면 넣어서 카라돈코츠 라면해먹었네요 ㅋㅋㅋ,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240611
583,선택: 기본(머리고기+내장+순대),5,식구들 모두 엄지척하며 너무 맛있게 잘 먹었어욧 먹어본 순대국밥 중 최고였어요!!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240610
584,선택: 순대만,4,평이 좋아서 구매했엇습니다. 기대만큼은 아니지만 괜찮았습니다.,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240610
585,선택: 기본(머리고기+내장+순대),4,맛있네요 누린내 안나고 양도2개 개봉 3인이 잘먹었에요 처음 시킨건데 좋아요~~ 재구매의사 있음 근데 간이 좀 쌘편이요^^,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240610
586,선택: 기본(머리고기+내장+순대),5,잘 받았습니닷~ 신선하고 포장도 정성스러워요' 맛도 조아요~맛있게 잘먹었습니다~,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240609
587,선택: 기본(머리고기+내장+순대),5,맛있게 잘 먹었습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240609
588,선택: 기본(머리고기+내장+순대),5,너무 맛있어서 쟁여두고 먹습니다 ㅎㅎ 다 먹고 또 주문 할께요!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240608
589,선택: 기본(머리고기+내장+순대),5,기달린만큼 엄청 맛있진 않는데 꾀나 실합니다 배송만 빠르게 온다면 좋을거 같아요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240608
590,선택: 기본(머리고기+내장+순대),5,집 주변 맛집처럼 엄청난 그런건 아니였지만 건더기도 엄정 많고 편하게 집에서 이정도 퀄리티? 대만족,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240607
591,선택: 기본(머리고기+내장+순대),5,아들이 최고라고 하네요,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240607
592,선택: 기본(머리고기+내장+순대),5,맛있고 재구매 의사 있음,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240607
593,선택: 기본(머리고기+내장+순대),5,생각보다 건더기도 많고 간도 딱 이네요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240606
594,선택: 기본(머리고기+내장+순대),5,맛있게 잘 먹었습니다,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240606
595,선택: 기본(머리고기+내장+순대),5,얼큰하고 해장하기 너무 좋았습니다. 재구매 예정,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240606
596,선택: 기본(머리고기+내장+순대),5,맛있게 잘 먹었어요!,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240605
597,선택: 기본(머리고기+내장+순대),5,여전히 맛있고 좋네요. 특가로 구입해서 10개나 한번에 샀어요. 근데 실수였는지 순대만..으로 주문했나봐요. 고기도 있었어야했는데.. 담엔 잘보고 주문해야겠어요,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240605
598,선택: 순대만,5,잘 먹고 있습니다 ~ 1달 후기 나중에 올릴게요,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240605
599,선택: 기본(머리고기+내장+순대),5,3개중1개 양념장이 터져왔어요 1인분씩포장이라 그나마 다행이예요 간이 딱 맞아요 재구매예정,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240605
600,선택: 살코기+순대,5,양과 맛 두가지 다 좋네요.잘 먹었습니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240605
601,선택: 기본(머리고기+내장+순대),4,맛이 없진 않은데 동네 순대 국밥집 보다 맛있지 않아요. 밥맛없을때 하나씩 해먹으면 좋겠어요.,"맛 만족도평범해요,유통기한꽤 남았어요,포장적당해요,",20240605
602,선택: 기본(머리고기+내장+순대),5,너무 맛있어요!!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240605
603,선택: 기본(머리고기+내장+순대),5,재주문입니다 맛있게 잘 먹고있습니다 굳,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240605
604,선택: 기본(머리고기+내장+순대),5,JMT...!!!!!!!!,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240604
605,선택: 기본(머리고기+내장+순대),4,잘받았습니다 양념장 포장을 개선하여야할것같아요.다 흘러서 육수.고기포장용기에 다 묻어서 당황스럽습니다 고추를 주지말고 다대기를 비닐포장하는것이 어떠신지? 아니면 일회용용기에 랩을 한번덮 고 뚜껑을 닫으시던지..쩝,"맛 만족도평범해요,유통기한꽤 남았어요,포장별로예요,",20240604
606,선택: 기본(머리고기+내장+순대),5,"맛있습니다, 다음에도 또 구매하겠습니다!","유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240604
607,선택: 기본(머리고기+내장+순대),5,전에 한번 시키고 이번이 2번째입니다,"유통기한꽤 남았어요,포장적당해요,맛 만족도맛있어요,",20240604
608,선택: 기본(머리고기+내장+순대),5,순댓국 정말 맛있어요. 냉동실에 넣어뒀다 꺼내먹으면 맛집에서 먹는 순댓국 안부럽습니다. 배송이 좀 더 빨랐으면 좋겠고 양이 조금만 더 있었으면 하는 개인적인 바램은 있습니다. 혼자먹긴 많고 둘이먹긴 살짝 아쉬운 편이어서요 ^^,"유통기한꽤 남았어요,포장꼼꼼해요,맛 만족도맛있어요,",20240604
609,선택: 살코기+순대,5,옛날 맛이 그대로 있네요. 감사합니다.,"유통기한아주 넉넉해요,포장꼼꼼해요,맛 만족도맛있어요,",20240604
